time,Fz,Cz,Pz,Oz,P3,P4,PO7,PO8
0.16015625,0.08660260419901533,0.07039857052859588,0.11089579743384093,0.1784641625590666,0.1515608545332725,0.13931118303389667,0.25397224590051337,0.25848393647720513
0.1640625,0.022063852966880404,0.017935532170554325,0.028253060335714508,0.04546753729073316,0.038613343633642216,0.03549248361878199,0.06470482105669362,0.06585427314576009
0.16796875,-0.042863074867227624,-0.034843051111010936,-0.054886740485926566,-0.08832900988409165,-0.07501348875393887,-0.06895064075251867,-0.1257009643040874,-0.12793397274890594
0.171875,-0.10600954425399323,-0.08617431745960857,-0.13574664592397312,-0.21845653463969938,-0.18552439939867327,-0.17052968814823544,-0.31088535479284474,-0.31640806241739483
0.17578125,-0.16540371916562435,-0.1344553766102763,-0.21180167664169858,-0.3408516136005346,-0.28946851671207696,-0.26607267500367016,-0.48506569783057785,-0.4936826485391066
0.1796875,-0.21934276617230353,-0.17830198828505672,-0.2808713475133118,-0.45200513909549045,-0.3838657391952438,-0.3528404022290488,-0.6432481995943817,-0.6546752047142945
0.18359375,-0.2665622673703183,-0.21668634531124553,-0.3413365448068362,-0.5493115509125346,-0.4665033088713244,-0.42879889861069387,-0.781724907028547,-0.7956118679430801
0.1875,-0.3064277223074896,-0.24909266471695446,-0.39238480553649424,-0.6314633083093213,-0.5362707611311635,-0.4929275405629596,-0.8986349939732463,-0.9145988428826968
0.19140625,-0.33904007068485953,-0.27560298576645437,-0.4341453347933566,-0.6986683729337528,-0.5933447368988709,-0.5453885592032748,-0.9942745009539067,-1.0119373428096878
0.1953125,-0.3651682334293582,-0.2968423586935387,-0.4676028027006396,-0.7525113119299931,-0.6390708904291387,-0.5874189810128883,-1.0708984063967364,-1.0899224207605585
0.19921875,-0.3859896082758496,-0.3137678845632763,-0.49426489567849785,-0.7954184866321157,-0.6755098524990899,-0.6209128287082422,-1.1319594932501786,-1.1520681937327026
0.203125,-0.4027026250241761,-0.32735377430981316,-0.5156661018190789,-0.8298594025291095,-0.7047588042041752,-0.6477977763097442,-1.1809723901023972,-1.2019517043881933
0.20703125,-0.41613932921791275,-0.33827635093075514,-0.532871979430638,-0.8575487413509109,-0.7282740170921898,-0.6694124294881476,-1.2203770438645734,-1.2420564416970592
0.2109375,-0.4265201880571112,-0.3467148701474798,-0.546164812931238,-0.8789408525444742,-0.7464412874469417,-0.6861113206468872,-1.2508201052696677,-1.2730403113891953
0.21484375,-0.4334503955760738,-0.35234839401709905,-0.5550390369535307,-0.8932221362556447,-0.758569683512178,-0.6972594519538688,-1.2711437875623233,-1.2937250630784547
0.21875,-0.4361736785085668,-0.35456210412121436,-0.5585262101703847,-0.898834002782678,-0.7633355494363059,-0.7016401468717959,-1.2791300605385914,-1.3018532172281994
0.22265625,-0.4340046757533855,-0.35279896337669925,-0.5557487838814268,-0.8943643479142338,-0.7595396596116188,-0.6981510978221195,-1.272769281968067,-1.2953794339409797
0.2265625,-0.4267921838163602,-0.34693599104684836,-0.5465130925585981,-0.8795013286544417,-0.7469172942364821,-0.6865488444418588,-1.2516178458099603,-1.2738521490973653
0.23046875,-0.4152428800807684,-0.337547646722669,-0.5317240834301629,-0.8557013870813535,-0.7267051387316315,-0.6679703687950678,-1.2177481494290987,-1.239380821971281
0.234375,-0.40097535247696214,-0.32594968502053234,-0.5134543243912049,-0.8262999813268834,-0.7017359848759952,-0.6450192699958279,-1.1759069593608729,-1.1967963473580312
0.23828125,-0.3862598703108233,-0.31398758437717333,-0.49461095841252245,-0.7959754384501139,-0.6759827897440118,-0.6213475671756896,-1.1327521178827737,-1.1528749155331752
0.2421875,-0.3735094651347026,-0.30362289749064075,-0.4782838800565514,-0.7697003070461506,-0.6536686782965262,-0.6008369268784008,-1.0953600622087833,-1.1148185876663774
0.24609375,-0.36468441066972446,-0.29644905907844077,-0.46698326627847564,-0.7515143352065934,-0.6382242077052069,-0.5866407377652649,-1.0694795946619706,-1.0884783705478185
0.25,-0.36081854659641976,-0.29330652751013986,-0.4620329718818539,-0.7435478437400889,-0.6314586471489747,-0.5804219540550548,-1.058142402143858,-1.0769398386401008
0.25390625,-0.3618492883106228,-0.29414439950414817,-0.4633528476460924,-0.7456719117726607,-0.6332625162031036,-0.5820800765832246,-1.061165221472038,-1.0800162044688477
0.2578125,-0.36683135817838775,-0.2981942941460147,-0.4697324698099692,-0.7559385721833678,-0.6419815008484875,-0.5900943165215722,-1.0757756854218314,-1.0948863291559974
0.26171875,-0.37446523037942825,-0.30439980491792085,-0.4795077188646246,-0.7716698746662587,-0.6553413527399243,-0.6023743708283291,-1.098162897505972,-1.1176712177984882
0.265625,-0.3837305655451928,-0.3119315294952685,-0.49137213409267133,-0.7907631811576721,-0.6715563358739018,-0.6172788289404707,-1.125334620155627,-1.1453255410742713
0.26953125,-0.39434482346223376,-0.3205597920441505,-0.5049638502896414,-0.8126363013616356,-0.6901320830365876,-0.6343532277242048,-1.156462190010643,-1.1770061973948032
0.2734375,-0.4068151895353367,-0.330696849459855,-0.5209323035160196,-0.8383342446904862,-0.7119560905266553,-0.6544133839270216,-1.1930329719689325,-1.214226585943834
