,score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
335,0.985625,7.6529937,480.0,5,4,16,1,BrainInvaders2013a,BTTDA
336,0.94390625,7.975965,480.0,5,5,16,1,BrainInvaders2013a,BTTDA
337,0.9709375,6.864934,480.0,5,6,16,1,BrainInvaders2013a,BTTDA
338,0.94484377,9.327433,480.0,5,7,16,1,BrainInvaders2013a,BTTDA
339,0.8671875,7.302131,480.0,6,0,16,1,BrainInvaders2013a,HODA
340,0.8665625,3.6488626,480.0,6,1,16,1,BrainInvaders2013a,HODA
341,0.8567188,2.0041683,480.0,6,2,16,1,BrainInvaders2013a,HODA
342,0.8695313,2.004494,480.0,6,3,16,1,BrainInvaders2013a,HODA
343,0.8525,1.7083216,480.0,6,4,16,1,BrainInvaders2013a,HODA
344,0.8659375,0.9660689,480.0,6,5,16,1,BrainInvaders2013a,HODA
345,0.8101562,1.4465843,480.0,6,6,16,1,BrainInvaders2013a,HODA
346,0.83640623,1.6747,480.0,6,7,16,1,BrainInvaders2013a,HODA
347,0.8565625,11.591317,480.0,6,0,16,1,BrainInvaders2013a,PARAFACDA
348,0.860625,8.15601,480.0,6,1,16,1,BrainInvaders2013a,PARAFACDA
349,0.8570312,6.813403,480.0,6,2,16,1,BrainInvaders2013a,PARAFACDA
350,0.85859376,7.9360476,480.0,6,3,16,1,BrainInvaders2013a,PARAFACDA
351,0.83921874,6.685382,480.0,6,4,16,1,BrainInvaders2013a,PARAFACDA
352,0.86546874,9.682433,480.0,6,5,16,1,BrainInvaders2013a,PARAFACDA
353,0.79015625,5.2012863,480.0,6,6,16,1,BrainInvaders2013a,PARAFACDA
354,0.8179687,5.952759,480.0,6,7,16,1,BrainInvaders2013a,PARAFACDA
355,0.8595312,21.635416,480.0,6,0,16,1,BrainInvaders2013a,BTTDA
356,0.86875,7.8677244,480.0,6,1,16,1,BrainInvaders2013a,BTTDA
357,0.8603125,8.140923,480.0,6,2,16,1,BrainInvaders2013a,BTTDA
358,0.86640626,9.67774,480.0,6,3,16,1,BrainInvaders2013a,BTTDA
359,0.8570312,10.664797,480.0,6,4,16,1,BrainInvaders2013a,BTTDA
360,0.8517187,10.182137,480.0,6,5,16,1,BrainInvaders2013a,BTTDA
361,0.82125,8.404251,480.0,6,6,16,1,BrainInvaders2013a,BTTDA
362,0.83375,7.1710663,480.0,6,7,16,1,BrainInvaders2013a,BTTDA
363,0.9278125,6.781639,480.0,7,0,16,1,BrainInvaders2013a,HODA
364,0.955,4.141668,480.0,7,1,16,1,BrainInvaders2013a,HODA
365,0.94390625,2.2046874,480.0,7,2,16,1,BrainInvaders2013a,HODA
366,0.9328125,2.164935,480.0,7,3,16,1,BrainInvaders2013a,HODA
367,0.92109376,1.7224716,480.0,7,4,16,1,BrainInvaders2013a,HODA
368,0.88953125,1.4245806,480.0,7,5,16,1,BrainInvaders2013a,HODA
369,0.80640626,1.0761955,480.0,7,6,16,1,BrainInvaders2013a,HODA
370,0.9478125,1.4358517,480.0,7,7,16,1,BrainInvaders2013a,HODA
371,0.956875,11.445825,480.0,7,0,16,1,BrainInvaders2013a,PARAFACDA
372,0.99578124,8.741293,480.0,7,1,16,1,BrainInvaders2013a,PARAFACDA
373,0.97765625,7.2153773,480.0,7,2,16,1,BrainInvaders2013a,PARAFACDA
374,0.9560937,8.20785,480.0,7,3,16,1,BrainInvaders2013a,PARAFACDA
375,0.96625,7.6167006,480.0,7,4,16,1,BrainInvaders2013a,PARAFACDA
376,0.8840625,7.2287364,480.0,7,5,16,1,BrainInvaders2013a,PARAFACDA
377,0.9267188,10.003636,480.0,7,6,16,1,BrainInvaders2013a,PARAFACDA
378,0.96203125,5.810454,480.0,7,7,16,1,BrainInvaders2013a,PARAFACDA
379,0.9515625,22.385706,480.0,7,0,16,1,BrainInvaders2013a,BTTDA
380,0.9892188,9.691948,480.0,7,1,16,1,BrainInvaders2013a,BTTDA
381,0.9715625,7.2658134,480.0,7,2,16,1,BrainInvaders2013a,BTTDA
382,0.95421875,8.427473,480.0,7,3,16,1,BrainInvaders2013a,BTTDA
383,0.9639062,9.130335,480.0,7,4,16,1,BrainInvaders2013a,BTTDA
384,0.890625,9.413758,480.0,7,5,16,1,BrainInvaders2013a,BTTDA
385,0.920625,9.748327,480.0,7,6,16,1,BrainInvaders2013a,BTTDA
386,0.963125,7.125709,480.0,7,7,16,1,BrainInvaders2013a,BTTDA
387,0.868125,8.502882,480.0,8,0,16,1,BrainInvaders2013a,HODA
388,0.911875,12.306464,480.0,8,0,16,1,BrainInvaders2013a,PARAFACDA
389,0.9225,22.667355,480.0,8,0,16,1,BrainInvaders2013a,BTTDA
390,0.90046877,7.8987794,480.0,9,0,16,1,BrainInvaders2013a,HODA
391,0.904375,12.973831,480.0,9,0,16,1,BrainInvaders2013a,PARAFACDA
392,0.9165625,22.458065,480.0,9,0,16,1,BrainInvaders2013a,BTTDA
393,0.945,11.449488,480.0,10,0,16,1,BrainInvaders2013a,HODA
394,0.940625,11.098217,480.0,10,0,16,1,BrainInvaders2013a,PARAFACDA
395,0.94390625,19.59981,480.0,10,0,16,1,BrainInvaders2013a,BTTDA
396,0.9423438,6.5163345,480.0,11,0,16,1,BrainInvaders2013a,HODA
397,0.94,11.471118,480.0,11,0,16,1,BrainInvaders2013a,PARAFACDA
398,0.94109374,19.034016,480.0,11,0,16,1,BrainInvaders2013a,BTTDA
399,0.860625,9.9810705,480.0,12,0,16,1,BrainInvaders2013a,HODA
400,0.92,9.594846,480.0,12,0,16,1,BrainInvaders2013a,PARAFACDA
401,0.90984374,18.847658,480.0,12,0,16,1,BrainInvaders2013a,BTTDA
402,0.7796875,8.383565,480.0,13,0,16,1,BrainInvaders2013a,HODA
403,0.80515623,11.030802,480.0,13,0,16,1,BrainInvaders2013a,PARAFACDA
404,0.7759375,22.117159,480.0,13,0,16,1,BrainInvaders2013a,BTTDA
405,0.92359376,8.4134035,480.0,14,0,16,1,BrainInvaders2013a,HODA
406,0.96015626,13.077019,480.0,14,0,16,1,BrainInvaders2013a,PARAFACDA
407,0.97515625,19.721174,480.0,14,0,16,1,BrainInvaders2013a,BTTDA
408,0.98515624,7.5494213,480.0,15,0,16,1,BrainInvaders2013a,HODA
409,0.9896875,8.569193,480.0,15,0,16,1,BrainInvaders2013a,PARAFACDA
410,0.99078125,21.09086,480.0,15,0,16,1,BrainInvaders2013a,BTTDA
411,0.87109375,7.912634,480.0,16,0,16,1,BrainInvaders2013a,HODA
412,0.92921877,12.511276,480.0,16,0,16,1,BrainInvaders2013a,PARAFACDA
413,0.9365625,21.310768,480.0,16,0,16,1,BrainInvaders2013a,BTTDA
414,0.819375,7.8425493,480.0,17,0,16,1,BrainInvaders2013a,HODA
415,0.9014062,14.1964655,480.0,17,0,16,1,BrainInvaders2013a,PARAFACDA
416,0.8921875,22.972614,480.0,17,0,16,1,BrainInvaders2013a,BTTDA
417,0.99421877,8.268592,480.0,18,0,16,1,BrainInvaders2013a,HODA
418,0.9948437,8.793497,480.0,18,0,16,1,BrainInvaders2013a,PARAFACDA
419,0.99796873,20.895111,480.0,18,0,16,1,BrainInvaders2013a,BTTDA
420,0.8225,9.563843,480.0,19,0,16,1,BrainInvaders2013a,HODA
421,0.88078123,15.133741,480.0,19,0,16,1,BrainInvaders2013a,PARAFACDA
422,0.90515625,22.048897,480.0,19,0,16,1,BrainInvaders2013a,BTTDA
423,0.92265624,9.3431015,480.0,20,0,16,1,BrainInvaders2013a,HODA
424,0.93953127,13.625163,480.0,20,0,16,1,BrainInvaders2013a,PARAFACDA
425,0.934375,22.679861,480.0,20,0,16,1,BrainInvaders2013a,BTTDA
426,0.91734374,12.861151,480.0,21,0,16,1,BrainInvaders2013a,HODA
427,0.9815625,14.243222,480.0,21,0,16,1,BrainInvaders2013a,PARAFACDA
428,0.9742187,19.683285,480.0,21,0,16,1,BrainInvaders2013a,BTTDA
429,0.95265627,8.164804,480.0,22,0,16,1,BrainInvaders2013a,HODA
430,0.9504688,12.90116,480.0,22,0,16,1,BrainInvaders2013a,PARAFACDA
431,0.958125,22.431446,480.0,22,0,16,1,BrainInvaders2013a,BTTDA
432,0.845,14.231456,480.0,23,0,16,1,BrainInvaders2013a,HODA
433,0.9340625,10.821778,480.0,23,0,16,1,BrainInvaders2013a,PARAFACDA
434,0.9353125,20.448381,480.0,23,0,16,1,BrainInvaders2013a,BTTDA
435,0.91546875,10.2878275,480.0,24,0,16,1,BrainInvaders2013a,HODA
436,0.9346875,13.419054,480.0,24,0,16,1,BrainInvaders2013a,PARAFACDA
437,0.94359374,23.360725,480.0,24,0,16,1,BrainInvaders2013a,BTTDA
438,0.88426703,29.66966,1188.0,1,0,16,1,BrainInvaders2014a,HODA
439,0.9508262,26.15599,1188.0,1,0,16,1,BrainInvaders2014a,PARAFACDA
440,0.96075886,58.151077,1188.0,1,0,16,1,BrainInvaders2014a,BTTDA
441,0.8735832,21.921545,492.0,2,0,16,1,BrainInvaders2014a,HODA
442,0.8793849,16.59585,492.0,2,0,16,1,BrainInvaders2014a,PARAFACDA
443,0.8768741,55.54429,492.0,2,0,16,1,BrainInvaders2014a,BTTDA
444,0.781474,35.771862,1752.0,3,0,16,1,BrainInvaders2014a,HODA
445,0.8538884,34.85169,1752.0,3,0,16,1,BrainInvaders2014a,PARAFACDA
446,0.8584175,67.16267,1752.0,3,0,16,1,BrainInvaders2014a,BTTDA
447,0.8516707,38.475235,768.0,4,0,16,1,BrainInvaders2014a,HODA
448,0.90065867,18.764442,768.0,4,0,16,1,BrainInvaders2014a,PARAFACDA
449,0.8969183,56.56842,768.0,4,0,16,1,BrainInvaders2014a,BTTDA
450,0.7964059,39.566822,744.0,5,0,16,1,BrainInvaders2014a,HODA
451,0.8206344,18.67213,744.0,5,0,16,1,BrainInvaders2014a,PARAFACDA
452,0.85178494,55.41176,744.0,5,0,16,1,BrainInvaders2014a,BTTDA
453,0.9696139,33.379223,444.0,6,0,16,1,BrainInvaders2014a,HODA
454,0.9833076,20.969795,444.0,6,0,16,1,BrainInvaders2014a,PARAFACDA
455,0.9852896,53.86592,444.0,6,0,16,1,BrainInvaders2014a,BTTDA
456,0.8553837,36.661484,1356.0,7,0,16,1,BrainInvaders2014a,HODA
457,0.8925805,21.22656,1356.0,7,0,16,1,BrainInvaders2014a,PARAFACDA
458,0.883173,57.167583,1356.0,7,0,16,1,BrainInvaders2014a,BTTDA
459,0.94244576,37.038303,504.0,8,0,16,1,BrainInvaders2014a,HODA
460,0.9604342,16.114725,504.0,8,0,16,1,BrainInvaders2014a,PARAFACDA
461,0.9691089,56.278034,504.0,8,0,16,1,BrainInvaders2014a,BTTDA
462,0.7727042,37.661568,1284.0,9,0,16,1,BrainInvaders2014a,HODA
463,0.8082456,23.835175,1284.0,9,0,16,1,BrainInvaders2014a,PARAFACDA
464,0.8329173,58.686615,1284.0,9,0,16,1,BrainInvaders2014a,BTTDA
465,0.8963636,31.069504,660.0,10,0,16,1,BrainInvaders2014a,HODA
466,0.918595,26.470186,660.0,10,0,16,1,BrainInvaders2014a,PARAFACDA
467,0.9119008,54.996784,660.0,10,0,16,1,BrainInvaders2014a,BTTDA
468,0.8485417,36.87928,720.0,11,0,16,1,BrainInvaders2014a,HODA
469,0.86083335,25.740164,720.0,11,0,16,1,BrainInvaders2014a,PARAFACDA
470,0.87993056,57.5471,720.0,11,0,16,1,BrainInvaders2014a,BTTDA
471,0.82708216,37.01788,972.0,12,0,16,1,BrainInvaders2014a,HODA
472,0.84232837,22.096909,972.0,12,0,16,1,BrainInvaders2014a,PARAFACDA
473,0.84653246,62.155777,972.0,12,0,16,1,BrainInvaders2014a,BTTDA
474,0.9331869,22.121553,492.0,13,0,16,1,BrainInvaders2014a,HODA
475,0.9473099,27.383211,492.0,13,0,16,1,BrainInvaders2014a,PARAFACDA
476,0.9484756,53.539707,492.0,13,0,16,1,BrainInvaders2014a,BTTDA
477,0.892884,38.075546,588.0,14,0,16,1,BrainInvaders2014a,HODA
478,0.9430827,24.118633,588.0,14,0,16,1,BrainInvaders2014a,PARAFACDA
479,0.9561171,56.883392,588.0,14,0,16,1,BrainInvaders2014a,BTTDA
480,0.852508,38.14032,924.0,15,0,16,1,BrainInvaders2014a,HODA
481,0.9360634,26.403206,924.0,15,0,16,1,BrainInvaders2014a,PARAFACDA
482,0.9351152,55.77105,924.0,15,0,16,1,BrainInvaders2014a,BTTDA
483,0.92388237,37.307644,708.0,16,0,16,1,BrainInvaders2014a,HODA
484,0.96012956,26.074564,708.0,16,0,16,1,BrainInvaders2014a,PARAFACDA
485,0.95840704,55.358696,708.0,16,0,16,1,BrainInvaders2014a,BTTDA
486,0.84410805,37.342354,1056.0,17,0,16,1,BrainInvaders2014a,HODA
487,0.8870662,21.211195,1056.0,17,0,16,1,BrainInvaders2014a,PARAFACDA
488,0.88020295,57.02046,1056.0,17,0,16,1,BrainInvaders2014a,BTTDA
489,0.8228347,23.819296,984.0,18,0,16,1,BrainInvaders2014a,HODA
490,0.86121815,22.435547,984.0,18,0,16,1,BrainInvaders2014a,PARAFACDA
491,0.8633246,57.30806,984.0,18,0,16,1,BrainInvaders2014a,BTTDA
492,0.8984708,35.534225,972.0,19,0,16,1,BrainInvaders2014a,HODA
493,0.9337694,25.743435,972.0,19,0,16,1,BrainInvaders2014a,PARAFACDA
494,0.93505305,57.261433,972.0,19,0,16,1,BrainInvaders2014a,BTTDA
495,0.93829566,37.097603,648.0,20,0,16,1,BrainInvaders2014a,HODA
496,0.956269,24.118685,648.0,20,0,16,1,BrainInvaders2014a,PARAFACDA
497,0.95401233,55.789463,648.0,20,0,16,1,BrainInvaders2014a,BTTDA
498,0.7817708,16.385069,984.0,21,0,16,1,BrainInvaders2014a,HODA
499,0.86244917,19.769041,984.0,21,0,16,1,BrainInvaders2014a,PARAFACDA
500,0.8703645,58.34431,984.0,21,0,16,1,BrainInvaders2014a,BTTDA
501,0.902,36.340233,600.0,22,0,16,1,BrainInvaders2014a,HODA
502,0.9357,27.103107,600.0,22,0,16,1,BrainInvaders2014a,PARAFACDA
503,0.935,57.35978,600.0,22,0,16,1,BrainInvaders2014a,BTTDA
504,0.97359145,36.754387,804.0,23,0,16,1,BrainInvaders2014a,HODA
505,0.97528386,27.779245,804.0,23,0,16,1,BrainInvaders2014a,PARAFACDA
506,0.9760259,57.515728,804.0,23,0,16,1,BrainInvaders2014a,BTTDA
507,0.8971605,15.115113,540.0,24,0,16,1,BrainInvaders2014a,HODA
508,0.9282716,26.27567,540.0,24,0,16,1,BrainInvaders2014a,PARAFACDA
509,0.93123454,54.77106,540.0,24,0,16,1,BrainInvaders2014a,BTTDA
510,0.8902,36.74928,600.0,25,0,16,1,BrainInvaders2014a,HODA
511,0.945,24.168272,600.0,25,0,16,1,BrainInvaders2014a,PARAFACDA
512,0.9459,57.109196,600.0,25,0,16,1,BrainInvaders2014a,BTTDA
513,0.9801194,36.836575,996.0,26,0,16,1,BrainInvaders2014a,HODA
514,0.9868071,15.880297,996.0,26,0,16,1,BrainInvaders2014a,PARAFACDA
515,0.98629814,56.839355,996.0,26,0,16,1,BrainInvaders2014a,BTTDA
516,0.8773861,32.873413,864.0,27,0,16,1,BrainInvaders2014a,HODA
517,0.93451184,27.829124,864.0,27,0,16,1,BrainInvaders2014a,PARAFACDA
518,0.9392532,56.51107,864.0,27,0,16,1,BrainInvaders2014a,BTTDA
519,0.930728,39.311348,624.0,28,0,16,1,BrainInvaders2014a,HODA
520,0.93642855,19.266752,624.0,28,0,16,1,BrainInvaders2014a,PARAFACDA
521,0.9515705,58.26248,624.0,28,0,16,1,BrainInvaders2014a,BTTDA
522,0.7925898,23.59272,1380.0,29,0,16,1,BrainInvaders2014a,HODA
523,0.8349338,23.736534,1380.0,29,0,16,1,BrainInvaders2014a,PARAFACDA
524,0.8363327,60.322227,1380.0,29,0,16,1,BrainInvaders2014a,BTTDA
525,0.9687285,17.111782,744.0,30,0,16,1,BrainInvaders2014a,HODA
526,0.98946774,25.213243,744.0,30,0,16,1,BrainInvaders2014a,PARAFACDA
527,0.9898548,55.847584,744.0,30,0,16,1,BrainInvaders2014a,BTTDA
528,0.8113263,41.008713,1308.0,31,0,16,1,BrainInvaders2014a,HODA
529,0.88885313,28.664598,1308.0,31,0,16,1,BrainInvaders2014a,PARAFACDA
530,0.9025312,60.37006,1308.0,31,0,16,1,BrainInvaders2014a,BTTDA
531,0.99780715,34.863754,792.0,32,0,16,1,BrainInvaders2014a,HODA
532,0.9978676,21.997856,792.0,32,0,16,1,BrainInvaders2014a,PARAFACDA
533,0.997751,56.47615,792.0,32,0,16,1,BrainInvaders2014a,BTTDA
534,0.7966315,36.5826,1092.0,33,0,16,1,BrainInvaders2014a,HODA
535,0.82656336,17.567862,1092.0,33,0,16,1,BrainInvaders2014a,PARAFACDA
536,0.82523596,58.246574,1092.0,33,0,16,1,BrainInvaders2014a,BTTDA
537,0.77130413,37.157677,897.0,34,0,16,1,BrainInvaders2014a,HODA
538,0.76444894,12.635163,897.0,34,0,16,1,BrainInvaders2014a,PARAFACDA
539,0.79729843,57.495148,897.0,34,0,16,1,BrainInvaders2014a,BTTDA
540,0.7568273,34.74737,876.0,35,0,16,1,BrainInvaders2014a,HODA
541,0.86205006,23.294708,876.0,35,0,16,1,BrainInvaders2014a,PARAFACDA
542,0.862239,56.581707,876.0,35,0,16,1,BrainInvaders2014a,BTTDA
543,0.71593267,26.839342,768.0,36,0,16,1,BrainInvaders2014a,HODA
544,0.7626226,23.569092,768.0,36,0,16,1,BrainInvaders2014a,PARAFACDA
545,0.78533894,56.119446,768.0,36,0,16,1,BrainInvaders2014a,BTTDA
546,0.84121,35.44699,888.0,37,0,16,1,BrainInvaders2014a,HODA
547,0.84568346,21.934708,888.0,37,0,16,1,BrainInvaders2014a,PARAFACDA
548,0.84052503,56.570183,888.0,37,0,16,1,BrainInvaders2014a,BTTDA
549,0.74569887,25.325834,972.0,38,0,16,1,BrainInvaders2014a,HODA
550,0.86375326,25.049643,972.0,38,0,16,1,BrainInvaders2014a,PARAFACDA
551,0.88123596,56.984283,972.0,38,0,16,1,BrainInvaders2014a,BTTDA
552,0.88023156,25.812408,828.0,39,0,16,1,BrainInvaders2014a,HODA
553,0.9271317,31.516294,828.0,39,0,16,1,BrainInvaders2014a,PARAFACDA
554,0.92898166,55.86128,828.0,39,0,16,1,BrainInvaders2014a,BTTDA
555,0.8942935,36.174324,672.0,40,0,16,1,BrainInvaders2014a,HODA
556,0.89004445,28.81146,672.0,40,0,16,1,BrainInvaders2014a,PARAFACDA
557,0.89449114,57.11849,672.0,40,0,16,1,BrainInvaders2014a,BTTDA
558,0.74723744,38.49194,972.0,41,0,16,1,BrainInvaders2014a,HODA
559,0.7670525,31.224216,972.0,41,0,16,1,BrainInvaders2014a,PARAFACDA
560,0.80863965,58.778515,972.0,41,0,16,1,BrainInvaders2014a,BTTDA
561,0.7825822,25.243269,576.0,42,0,16,1,BrainInvaders2014a,HODA
562,0.7868476,29.385283,576.0,42,0,16,1,BrainInvaders2014a,PARAFACDA
563,0.77630484,55.693554,576.0,42,0,16,1,BrainInvaders2014a,BTTDA
564,0.91605973,20.950548,612.0,43,0,16,1,BrainInvaders2014a,HODA
565,0.9438609,26.305628,612.0,43,0,16,1,BrainInvaders2014a,PARAFACDA
566,0.9476844,56.50939,612.0,43,0,16,1,BrainInvaders2014a,BTTDA
567,0.79853535,39.90839,708.0,44,0,16,1,BrainInvaders2014a,HODA
568,0.84547406,23.331099,708.0,44,0,16,1,BrainInvaders2014a,PARAFACDA
569,0.8494074,57.63936,708.0,44,0,16,1,BrainInvaders2014a,BTTDA
570,0.76948905,39.635002,1236.0,45,0,16,1,BrainInvaders2014a,HODA
571,0.847738,26.235317,1236.0,45,0,16,1,BrainInvaders2014a,PARAFACDA
572,0.8499639,60.986485,1236.0,45,0,16,1,BrainInvaders2014a,BTTDA
573,0.8234385,36.222275,1224.0,46,0,16,1,BrainInvaders2014a,HODA
574,0.8490543,30.90442,1224.0,46,0,16,1,BrainInvaders2014a,PARAFACDA
575,0.8391027,60.96929,1224.0,46,0,16,1,BrainInvaders2014a,BTTDA
576,0.79918283,38.292526,1188.0,47,0,16,1,BrainInvaders2014a,HODA
577,0.86105734,25.651606,1188.0,47,0,16,1,BrainInvaders2014a,PARAFACDA
578,0.8575052,60.121387,1188.0,47,0,16,1,BrainInvaders2014a,BTTDA
579,0.67020464,39.746014,1188.0,48,0,16,1,BrainInvaders2014a,HODA
580,0.75491065,24.49287,1188.0,48,0,16,1,BrainInvaders2014a,PARAFACDA
581,0.7764821,59.400604,1188.0,48,0,16,1,BrainInvaders2014a,BTTDA
582,0.8319911,37.38175,1392.0,49,0,16,1,BrainInvaders2014a,HODA
583,0.88378376,47.488194,1392.0,49,0,16,1,BrainInvaders2014a,PARAFACDA
584,0.88921696,62.727356,1392.0,49,0,16,1,BrainInvaders2014a,BTTDA
585,0.7821171,41.612732,1332.0,50,0,16,1,BrainInvaders2014a,HODA
586,0.89339703,26.077557,1332.0,50,0,16,1,BrainInvaders2014a,PARAFACDA
587,0.9083279,61.553375,1332.0,50,0,16,1,BrainInvaders2014a,BTTDA
588,0.8390764,41.712994,1524.0,51,0,16,1,BrainInvaders2014a,HODA
589,0.8752762,29.547043,1524.0,51,0,16,1,BrainInvaders2014a,PARAFACDA
590,0.87478805,60.65856,1524.0,51,0,16,1,BrainInvaders2014a,BTTDA
591,0.5236207,41.980686,861.0,52,0,16,1,BrainInvaders2014a,HODA
592,0.51223224,26.222446,861.0,52,0,16,1,BrainInvaders2014a,PARAFACDA
593,0.5213887,56.18475,861.0,52,0,16,1,BrainInvaders2014a,BTTDA
594,0.7693729,39.655586,1572.0,53,0,16,1,BrainInvaders2014a,HODA
595,0.7856923,41.172955,1572.0,53,0,16,1,BrainInvaders2014a,PARAFACDA
596,0.77161336,61.33549,1572.0,53,0,16,1,BrainInvaders2014a,BTTDA
597,0.82382786,39.676052,984.0,54,0,16,1,BrainInvaders2014a,HODA
598,0.862306,28.69314,984.0,54,0,16,1,BrainInvaders2014a,PARAFACDA
599,0.894973,56.417442,984.0,54,0,16,1,BrainInvaders2014a,BTTDA
600,0.95406437,36.74048,1296.0,55,0,16,1,BrainInvaders2014a,HODA
601,0.94652826,29.232054,1296.0,55,0,16,1,BrainInvaders2014a,PARAFACDA
602,0.94945675,59.75322,1296.0,55,0,16,1,BrainInvaders2014a,BTTDA
603,0.84417194,38.035137,1272.0,56,0,16,1,BrainInvaders2014a,HODA
604,0.87406445,22.441324,1272.0,56,0,16,1,BrainInvaders2014a,PARAFACDA
605,0.8793921,58.408165,1272.0,56,0,16,1,BrainInvaders2014a,BTTDA
606,0.9256934,37.66876,1454.0,57,0,16,1,BrainInvaders2014a,HODA
607,0.93908465,31.067455,1454.0,57,0,16,1,BrainInvaders2014a,PARAFACDA
608,0.93362,58.097206,1454.0,57,0,16,1,BrainInvaders2014a,BTTDA
609,0.87048614,33.249027,720.0,58,0,16,1,BrainInvaders2014a,HODA
610,0.9166667,28.814697,720.0,58,0,16,1,BrainInvaders2014a,PARAFACDA
611,0.901875,55.793484,720.0,58,0,16,1,BrainInvaders2014a,BTTDA
612,0.93618333,37.04318,684.0,59,0,16,1,BrainInvaders2014a,HODA
613,0.94426185,33.87785,684.0,59,0,16,1,BrainInvaders2014a,PARAFACDA
614,0.9474551,54.956623,684.0,59,0,16,1,BrainInvaders2014a,BTTDA
615,0.9143896,39.116165,792.0,60,0,16,1,BrainInvaders2014a,HODA
616,0.9619248,19.361376,792.0,60,0,16,1,BrainInvaders2014a,PARAFACDA
617,0.96269315,55.675636,792.0,60,0,16,1,BrainInvaders2014a,BTTDA
618,0.70794475,41.698174,1368.0,61,0,16,1,BrainInvaders2014a,HODA
619,0.75516355,27.31574,1368.0,61,0,16,1,BrainInvaders2014a,PARAFACDA
620,0.7469616,61.27555,1368.0,61,0,16,1,BrainInvaders2014a,BTTDA
621,0.55109924,38.980244,1367.0,62,0,16,1,BrainInvaders2014a,HODA
622,0.54493815,27.506062,1367.0,62,0,16,1,BrainInvaders2014a,PARAFACDA
623,0.5312607,58.89337,1367.0,62,0,16,1,BrainInvaders2014a,BTTDA
624,0.63653064,37.505173,420.0,63,0,16,1,BrainInvaders2014a,HODA
625,0.60387754,25.050676,420.0,63,0,16,1,BrainInvaders2014a,PARAFACDA
626,0.6281633,54.066906,420.0,63,0,16,1,BrainInvaders2014a,BTTDA
627,0.7785618,37.574375,1788.0,64,0,16,1,BrainInvaders2014a,HODA
628,0.8236941,31.185162,1788.0,64,0,16,1,BrainInvaders2014a,PARAFACDA
629,0.82705516,60.194286,1788.0,64,0,16,1,BrainInvaders2014a,BTTDA
630,0.9125,19.323051,240.0,1,0,32,1,BrainInvaders2014b,HODA
631,0.96875,20.076405,240.0,1,0,32,1,BrainInvaders2014b,PARAFACDA
632,0.9825,31.921255,240.0,1,0,32,1,BrainInvaders2014b,BTTDA
633,0.9632275,15.167437,252.0,2,0,32,1,BrainInvaders2014b,HODA
634,0.9574735,16.327291,252.0,2,0,32,1,BrainInvaders2014b,PARAFACDA
635,0.9545635,30.55801,252.0,2,0,32,1,BrainInvaders2014b,BTTDA
636,0.8368599,20.409924,276.0,3,0,32,1,BrainInvaders2014b,HODA
637,0.9030918,23.006294,276.0,3,0,32,1,BrainInvaders2014b,PARAFACDA
638,0.8826087,37.528206,276.0,3,0,32,1,BrainInvaders2014b,BTTDA
639,0.73535395,20.437994,444.0,4,0,32,1,BrainInvaders2014b,HODA
640,0.8158816,22.20559,444.0,4,0,32,1,BrainInvaders2014b,PARAFACDA
641,0.87840414,33.504726,444.0,4,0,32,1,BrainInvaders2014b,BTTDA
642,0.9168831,20.249016,336.0,5,0,32,1,BrainInvaders2014b,HODA
643,0.8690747,18.977198,336.0,5,0,32,1,BrainInvaders2014b,PARAFACDA
644,0.9189665,31.129803,336.0,5,0,32,1,BrainInvaders2014b,BTTDA
645,0.94176584,20.622282,216.0,6,0,32,1,BrainInvaders2014b,HODA
646,0.97003967,18.86517,216.0,6,0,32,1,BrainInvaders2014b,PARAFACDA
647,0.9826389,31.102814,216.0,6,0,32,1,BrainInvaders2014b,BTTDA
648,0.96190476,20.202318,192.0,7,0,32,1,BrainInvaders2014b,HODA
649,0.92440474,19.558182,192.0,7,0,32,1,BrainInvaders2014b,PARAFACDA
650,0.95907736,31.380365,192.0,7,0,32,1,BrainInvaders2014b,BTTDA
651,0.97,17.049597,168.0,8,0,32,1,BrainInvaders2014b,HODA
652,0.9880952,22.411541,168.0,8,0,32,1,BrainInvaders2014b,PARAFACDA
653,0.98380953,30.074032,168.0,8,0,32,1,BrainInvaders2014b,BTTDA
654,0.93625,9.555906,144.0,9,0,32,1,BrainInvaders2014b,HODA
655,0.9225,17.124449,144.0,9,0,32,1,BrainInvaders2014b,PARAFACDA
656,0.9345833,30.584503,144.0,9,0,32,1,BrainInvaders2014b,BTTDA
657,0.88587964,19.34098,288.0,10,0,32,1,BrainInvaders2014b,HODA
658,0.8715741,14.77043,288.0,10,0,32,1,BrainInvaders2014b,PARAFACDA
659,0.8876852,35.333355,288.0,10,0,32,1,BrainInvaders2014b,BTTDA
660,0.95,17.332647,216.0,11,0,32,1,BrainInvaders2014b,HODA
661,0.93194443,16.014265,216.0,11,0,32,1,BrainInvaders2014b,PARAFACDA
662,0.9369048,30.62712,216.0,11,0,32,1,BrainInvaders2014b,BTTDA
663,0.696875,18.244934,192.0,12,0,32,1,BrainInvaders2014b,HODA
664,0.8860119,20.459366,192.0,12,0,32,1,BrainInvaders2014b,PARAFACDA
665,0.86473215,31.914104,192.0,12,0,32,1,BrainInvaders2014b,BTTDA
