,block,rank,fold,n_features_orig,n_features,hoda,train_score,val_score,dataset,subject,session
0,0,"(1, 1, 1)",0,1,1,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",0.9995659722222222,0.9305555555555556,BNCI2014-004,1,0train
1,0,"(2, 2, 2)",0,8,3,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",0.9956597222222222,0.9305555555555556,BNCI2014-004,1,0train
2,0,"(3, 4, 4)",0,48,7,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",0.9848090277777778,0.9027777777777778,BNCI2014-004,1,0train
3,0,"(3, 8, 8)",0,192,27,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",0.9913194444444444,0.8611111111111112,BNCI2014-004,1,0train
4,0,"(3, 16, 16)",0,768,100,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.8472222222222221,BNCI2014-004,1,0train
5,0,"(3, 16, 32)",0,1536,172,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.8125,BNCI2014-004,1,0train
6,0,"(3, 16, 64)",0,3072,230,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.7291666666666666,BNCI2014-004,1,0train
7,0,"(3, 16, 72)",0,3456,251,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.8125,BNCI2014-004,1,0train
8,0,"(1, 1, 1)",1,1,1,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",0.9986979166666666,0.951388888888889,BNCI2014-004,1,0train
9,0,"(2, 2, 2)",1,8,6,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",0.9965277777777778,0.9722222222222223,BNCI2014-004,1,0train
10,0,"(3, 4, 4)",1,48,14,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",0.9943576388888888,0.9305555555555556,BNCI2014-004,1,0train
11,0,"(3, 8, 8)",1,192,31,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",0.9891493055555556,0.8402777777777777,BNCI2014-004,1,0train
12,0,"(3, 16, 16)",1,768,104,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",0.9965277777777778,0.7847222222222223,BNCI2014-004,1,0train
13,0,"(3, 16, 32)",1,1536,155,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.8819444444444444,BNCI2014-004,1,0train
14,0,"(3, 16, 64)",1,3072,207,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.7986111111111112,BNCI2014-004,1,0train
15,0,"(3, 16, 72)",1,3456,226,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.875,BNCI2014-004,1,0train
16,0,"(1, 1, 1)",2,1,1,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",1.0,0.6527777777777778,BNCI2014-004,1,0train
17,0,"(2, 2, 2)",2,8,6,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",0.9969618055555556,0.7638888888888888,BNCI2014-004,1,0train
18,0,"(3, 4, 4)",2,48,10,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",0.9956597222222222,0.8194444444444444,BNCI2014-004,1,0train
19,0,"(3, 8, 8)",2,192,23,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",0.9926215277777778,0.7638888888888888,BNCI2014-004,1,0train
20,0,"(3, 16, 16)",2,768,93,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",0.9995659722222222,0.7430555555555555,BNCI2014-004,1,0train
21,0,"(3, 16, 32)",2,1536,136,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.7777777777777778,BNCI2014-004,1,0train
22,0,"(3, 16, 64)",2,3072,206,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.8055555555555556,BNCI2014-004,1,0train
23,0,"(3, 16, 72)",2,3456,219,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.8125,BNCI2014-004,1,0train
24,0,"(1, 1, 1)",3,1,1,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",0.9982638888888888,0.986111111111111,BNCI2014-004,1,0train
25,0,"(2, 2, 2)",3,8,6,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",0.9991319444444444,0.8472222222222222,BNCI2014-004,1,0train
26,0,"(3, 4, 4)",3,48,16,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",0.9939236111111112,0.5,BNCI2014-004,1,0train
27,0,"(3, 8, 8)",3,192,36,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",0.9956597222222222,0.6875,BNCI2014-004,1,0train
28,0,"(3, 16, 16)",3,768,121,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",0.9995659722222222,0.6875,BNCI2014-004,1,0train
29,0,"(3, 16, 32)",3,1536,159,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.5902777777777778,BNCI2014-004,1,0train
30,0,"(3, 16, 64)",3,3072,211,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.7222222222222223,BNCI2014-004,1,0train
31,0,"(3, 16, 72)",3,3456,225,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.763888888888889,BNCI2014-004,1,0train
32,0,"(1, 1, 1)",4,1,1,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",0.9991319444444444,0.9375,BNCI2014-004,1,0train
33,0,"(2, 2, 2)",4,8,5,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",0.9900173611111112,0.9583333333333333,BNCI2014-004,1,0train
34,0,"(3, 4, 4)",4,48,9,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",0.9913194444444444,0.8819444444444443,BNCI2014-004,1,0train
35,0,"(3, 8, 8)",4,192,24,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",0.9830729166666667,0.9652777777777778,BNCI2014-004,1,0train
36,0,"(3, 16, 16)",4,768,92,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.7777777777777777,BNCI2014-004,1,0train
37,0,"(3, 16, 32)",4,1536,152,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.7916666666666666,BNCI2014-004,1,0train
38,0,"(3, 16, 64)",4,3072,214,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.8541666666666666,BNCI2014-004,1,0train
39,0,"(3, 16, 72)",4,3456,236,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.8680555555555555,BNCI2014-004,1,0train
40,1,"(1, 1, 1)",0,9,4,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",1.0,0.8472222222222222,BNCI2014-004,1,0train
41,1,"(2, 2, 2)",0,16,6,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",0.9991319444444444,0.951388888888889,BNCI2014-004,1,0train
42,1,"(3, 4, 4)",0,56,12,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",0.9952256944444444,0.9097222222222223,BNCI2014-004,1,0train
43,1,"(3, 8, 8)",0,200,33,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",0.9969618055555556,0.875,BNCI2014-004,1,0train
44,1,"(3, 16, 16)",0,776,126,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.826388888888889,BNCI2014-004,1,0train
45,1,"(3, 16, 32)",0,1544,177,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.7361111111111112,BNCI2014-004,1,0train
46,1,"(3, 16, 64)",0,3080,231,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.875,BNCI2014-004,1,0train
47,1,"(3, 16, 72)",0,3464,246,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.8263888888888888,BNCI2014-004,1,0train
48,1,"(1, 1, 1)",1,9,7,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",1.0,0.951388888888889,BNCI2014-004,1,0train
49,1,"(2, 2, 2)",1,16,10,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",0.9982638888888888,0.9305555555555556,BNCI2014-004,1,0train
50,1,"(3, 4, 4)",1,56,18,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",0.9986979166666666,0.888888888888889,BNCI2014-004,1,0train
51,1,"(3, 8, 8)",1,200,43,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",1.0,0.888888888888889,BNCI2014-004,1,0train
52,1,"(3, 16, 16)",1,776,123,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.7916666666666666,BNCI2014-004,1,0train
53,1,"(3, 16, 32)",1,1544,166,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.8541666666666667,BNCI2014-004,1,0train
54,1,"(3, 16, 64)",1,3080,206,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.9027777777777778,BNCI2014-004,1,0train
55,1,"(3, 16, 72)",1,3464,226,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.8541666666666666,BNCI2014-004,1,0train
56,1,"(1, 1, 1)",2,9,7,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",1.0,0.6388888888888888,BNCI2014-004,1,0train
57,1,"(2, 2, 2)",2,16,9,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",0.9995659722222222,0.7638888888888888,BNCI2014-004,1,0train
58,1,"(3, 4, 4)",2,56,19,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",1.0,0.7708333333333334,BNCI2014-004,1,0train
59,1,"(3, 8, 8)",2,200,50,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",1.0,0.7430555555555556,BNCI2014-004,1,0train
60,1,"(3, 16, 16)",2,776,141,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.763888888888889,BNCI2014-004,1,0train
61,1,"(3, 16, 32)",2,1544,167,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.7430555555555556,BNCI2014-004,1,0train
62,1,"(3, 16, 64)",2,3080,194,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.826388888888889,BNCI2014-004,1,0train
63,1,"(3, 16, 72)",2,3464,214,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.8125,BNCI2014-004,1,0train
64,1,"(1, 1, 1)",3,9,7,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",1.0,0.7986111111111112,BNCI2014-004,1,0train
65,1,"(2, 2, 2)",3,16,9,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",1.0,0.7916666666666666,BNCI2014-004,1,0train
66,1,"(3, 4, 4)",3,56,18,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",0.9995659722222222,0.7777777777777778,BNCI2014-004,1,0train
67,1,"(3, 8, 8)",3,200,46,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",1.0,0.7708333333333333,BNCI2014-004,1,0train
68,1,"(3, 16, 16)",3,776,129,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.701388888888889,BNCI2014-004,1,0train
69,1,"(3, 16, 32)",3,1544,182,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.7291666666666666,BNCI2014-004,1,0train
70,1,"(3, 16, 64)",3,3080,203,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.7916666666666667,BNCI2014-004,1,0train
71,1,"(3, 16, 72)",3,3464,213,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.798611111111111,BNCI2014-004,1,0train
72,1,"(1, 1, 1)",4,9,6,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",0.9995659722222222,0.9444444444444445,BNCI2014-004,1,0train
73,1,"(2, 2, 2)",4,16,10,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",1.0,0.9236111111111112,BNCI2014-004,1,0train
74,1,"(3, 4, 4)",4,56,16,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",0.9986979166666666,0.9027777777777778,BNCI2014-004,1,0train
75,1,"(3, 8, 8)",4,200,34,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",0.9991319444444444,0.9166666666666666,BNCI2014-004,1,0train
76,1,"(3, 16, 16)",4,776,151,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.7916666666666667,BNCI2014-004,1,0train
77,1,"(3, 16, 32)",4,1544,165,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.7222222222222223,BNCI2014-004,1,0train
78,1,"(3, 16, 64)",4,3080,220,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.8333333333333334,BNCI2014-004,1,0train
79,1,"(3, 16, 72)",4,3464,231,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.9166666666666666,BNCI2014-004,1,0train
80,2,"(1, 1, 1)",0,17,7,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",1.0,0.9513888888888888,BNCI2014-004,1,0train
81,2,"(2, 2, 2)",0,24,11,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",0.9995659722222222,0.8888888888888888,BNCI2014-004,1,0train
82,2,"(3, 4, 4)",0,64,20,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",0.9978298611111112,0.9861111111111112,BNCI2014-004,1,0train
83,2,"(3, 8, 8)",0,208,46,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",0.9991319444444444,0.9027777777777779,BNCI2014-004,1,0train
84,2,"(3, 16, 16)",0,784,145,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.7708333333333334,BNCI2014-004,1,0train
85,2,"(3, 16, 32)",0,1552,177,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.861111111111111,BNCI2014-004,1,0train
86,2,"(3, 16, 64)",0,3088,215,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.875,BNCI2014-004,1,0train
87,2,"(3, 16, 72)",0,3472,241,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.826388888888889,BNCI2014-004,1,0train
88,2,"(1, 1, 1)",1,17,11,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",0.9991319444444444,0.875,BNCI2014-004,1,0train
89,2,"(2, 2, 2)",1,24,12,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",1.0,0.9166666666666667,BNCI2014-004,1,0train
90,2,"(3, 4, 4)",1,64,24,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",1.0,0.8333333333333334,BNCI2014-004,1,0train
91,2,"(3, 8, 8)",1,208,51,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",0.9991319444444444,0.8541666666666666,BNCI2014-004,1,0train
92,2,"(3, 16, 16)",1,784,127,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.8055555555555556,BNCI2014-004,1,0train
93,2,"(3, 16, 32)",1,1552,166,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.8888888888888888,BNCI2014-004,1,0train
94,2,"(3, 16, 64)",1,3088,219,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.9166666666666667,BNCI2014-004,1,0train
95,2,"(3, 16, 72)",1,3472,227,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.875,BNCI2014-004,1,0train
96,2,"(1, 1, 1)",2,17,10,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",1.0,0.6736111111111112,BNCI2014-004,1,0train
97,2,"(2, 2, 2)",2,24,14,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",1.0,0.7430555555555556,BNCI2014-004,1,0train
98,2,"(3, 4, 4)",2,64,18,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",1.0,0.8263888888888888,BNCI2014-004,1,0train
99,2,"(3, 8, 8)",2,208,51,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",1.0,0.7777777777777777,BNCI2014-004,1,0train
100,2,"(3, 16, 16)",2,784,143,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.7847222222222222,BNCI2014-004,1,0train
101,2,"(3, 16, 32)",2,1552,177,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.8194444444444445,BNCI2014-004,1,0train
102,2,"(3, 16, 64)",2,3088,202,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.826388888888889,BNCI2014-004,1,0train
103,2,"(3, 16, 72)",2,3472,212,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.8333333333333334,BNCI2014-004,1,0train
104,2,"(1, 1, 1)",3,17,10,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",1.0,0.7569444444444444,BNCI2014-004,1,0train
105,2,"(2, 2, 2)",3,24,12,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",1.0,0.673611111111111,BNCI2014-004,1,0train
106,2,"(3, 4, 4)",3,64,23,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",1.0,0.6736111111111112,BNCI2014-004,1,0train
107,2,"(3, 8, 8)",3,208,47,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",1.0,0.7777777777777778,BNCI2014-004,1,0train
108,2,"(3, 16, 16)",3,784,156,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.7013888888888888,BNCI2014-004,1,0train
109,2,"(3, 16, 32)",3,1552,173,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.6736111111111112,BNCI2014-004,1,0train
110,2,"(3, 16, 64)",3,3088,187,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.763888888888889,BNCI2014-004,1,0train
111,2,"(3, 16, 72)",3,3472,209,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.7916666666666667,BNCI2014-004,1,0train
112,2,"(1, 1, 1)",4,17,11,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",1.0,0.8055555555555556,BNCI2014-004,1,0train
113,2,"(2, 2, 2)",4,24,13,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",1.0,0.8402777777777778,BNCI2014-004,1,0train
114,2,"(3, 4, 4)",4,64,25,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",1.0,0.8819444444444444,BNCI2014-004,1,0train
115,2,"(3, 8, 8)",4,208,34,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",0.9982638888888888,0.826388888888889,BNCI2014-004,1,0train
116,2,"(3, 16, 16)",4,784,150,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.7291666666666667,BNCI2014-004,1,0train
117,2,"(3, 16, 32)",4,1552,171,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.763888888888889,BNCI2014-004,1,0train
118,2,"(3, 16, 64)",4,3088,224,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.8472222222222222,BNCI2014-004,1,0train
119,2,"(3, 16, 72)",4,3472,233,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.923611111111111,BNCI2014-004,1,0train
120,3,"(1, 1, 1)",0,3473,242,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",1.0,0.826388888888889,BNCI2014-004,1,0train
121,3,"(2, 2, 2)",0,3480,244,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",1.0,0.826388888888889,BNCI2014-004,1,0train
122,3,"(3, 4, 4)",0,3520,252,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",1.0,0.826388888888889,BNCI2014-004,1,0train
123,3,"(3, 8, 8)",0,3664,287,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",1.0,0.826388888888889,BNCI2014-004,1,0train
124,3,"(3, 16, 16)",0,4240,375,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.826388888888889,BNCI2014-004,1,0train
125,3,"(3, 16, 32)",0,5008,420,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.826388888888889,BNCI2014-004,1,0train
126,3,"(3, 16, 64)",0,6544,437,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.8194444444444445,BNCI2014-004,1,0train
127,3,"(3, 16, 72)",0,6928,422,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.8194444444444445,BNCI2014-004,1,0train
128,3,"(1, 1, 1)",1,3473,228,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",1.0,0.875,BNCI2014-004,1,0train
129,3,"(2, 2, 2)",1,3480,229,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",1.0,0.875,BNCI2014-004,1,0train
130,3,"(3, 4, 4)",1,3520,240,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",1.0,0.875,BNCI2014-004,1,0train
131,3,"(3, 8, 8)",1,3664,248,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",1.0,0.875,BNCI2014-004,1,0train
132,3,"(3, 16, 16)",1,4240,297,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.875,BNCI2014-004,1,0train
133,3,"(3, 16, 32)",1,5008,335,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.875,BNCI2014-004,1,0train
134,3,"(3, 16, 64)",1,6544,411,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.875,BNCI2014-004,1,0train
135,3,"(3, 16, 72)",1,6928,409,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.8680555555555556,BNCI2014-004,1,0train
136,3,"(1, 1, 1)",2,3473,213,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",1.0,0.8333333333333334,BNCI2014-004,1,0train
137,3,"(2, 2, 2)",2,3480,216,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",1.0,0.8333333333333334,BNCI2014-004,1,0train
138,3,"(3, 4, 4)",2,3520,220,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",1.0,0.8333333333333334,BNCI2014-004,1,0train
139,3,"(3, 8, 8)",2,3664,239,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",1.0,0.8333333333333334,BNCI2014-004,1,0train
140,3,"(3, 16, 16)",2,4240,326,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.8333333333333334,BNCI2014-004,1,0train
141,3,"(3, 16, 32)",2,5008,378,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.8333333333333334,BNCI2014-004,1,0train
142,3,"(3, 16, 64)",2,6544,389,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.8402777777777778,BNCI2014-004,1,0train
143,3,"(3, 16, 72)",2,6928,401,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.8333333333333334,BNCI2014-004,1,0train
144,3,"(1, 1, 1)",3,3473,210,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",1.0,0.7916666666666667,BNCI2014-004,1,0train
145,3,"(2, 2, 2)",3,3480,213,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",1.0,0.7916666666666667,BNCI2014-004,1,0train
146,3,"(3, 4, 4)",3,3520,222,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",1.0,0.7916666666666667,BNCI2014-004,1,0train
147,3,"(3, 8, 8)",3,3664,247,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",1.0,0.7916666666666667,BNCI2014-004,1,0train
148,3,"(3, 16, 16)",3,4240,333,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.7916666666666667,BNCI2014-004,1,0train
149,3,"(3, 16, 32)",3,5008,386,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.7916666666666667,BNCI2014-004,1,0train
150,3,"(3, 16, 64)",3,6544,373,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.7916666666666667,BNCI2014-004,1,0train
151,3,"(3, 16, 72)",3,6928,405,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.7916666666666667,BNCI2014-004,1,0train
152,3,"(1, 1, 1)",4,3473,234,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",1.0,0.923611111111111,BNCI2014-004,1,0train
153,3,"(2, 2, 2)",4,3480,237,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",1.0,0.923611111111111,BNCI2014-004,1,0train
154,3,"(3, 4, 4)",4,3520,246,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",1.0,0.923611111111111,BNCI2014-004,1,0train
